SEASON_WYID_x,COMPETITION_WYID,EVENT_WYID,MATCH_WYID,MATCHPERIOD,MINUTE,SECOND,PRIMARYTYPE,LOCATIONX,LOCATIONY,TEAM_WYID,PLAYER_WYID,POSSESSION_WYID,POSSESSIONDURATION,POSSESSIONEVENTSNUMBER,POSSESSIONEVENTINDEX,POSSESSIONSTARTLOCATIONX,POSSESSIONSTARTLOCATIONY,POSSESSIONENDLOCATIONX,POSSESSIONENDLOCATIONY,POSSESSIONTEAM_WYID,COMPETITIONNAME,MATCHLABEL,DATE,SEASON_WYID_y,SHORTNAME,SHOTISGOAL,SHOTPOSTSHOTXG,SHOTXG,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY,ACCURATE,ANGLE,HEIGHT,LENGTH,RECIPIENT_WYID,ENDLOCATIONX,ENDLOCATIONY,POSSESSIONTYPE1,POSSESSIONTYPE2,POSSESSIONTYPE3,POSSESSIONTYPE4,POSSESSIONTYPE5,ATTACKXG,SECONDARYTYPE1,SECONDARYTYPE2,SECONDARYTYPE3,SECONDARYTYPE4,SECONDARYTYPE5,SECONDARYTYPE6,SECONDARYTYPE7,SECONDARYTYPE8,SECONDARYTYPE9,SECONDARYTYPE10,TEAMNAME
191811,3135,2650270122,5745803,1H,9,13,shot,75.0,56.0,64993,961462,2650270107.0,20.544495,12.0,11.0,35.0,6.0,75.0,56.0,64993.0,U17 Division,"Kolding IF U17 - Viborg U17, 0 - 2",2025-08-23 14:30:00,191811,M. Niss Johannsen,False,,0.02084,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0208,,,,,,,,,,,Kolding IF U17
191811,3135,2650270128,5745803,1H,9,17,shot,86.0,62.0,64993,1140853,2650270125.0,1.8109235,4.0,3.0,82.0,49.0,86.0,62.0,64993.0,U17 Division,"Kolding IF U17 - Viborg U17, 0 - 2",2025-08-23 14:30:00,191811,J. Friis,False,,0.07403,,,,,,,,,,,,,,,,,,,,attack,,,,,0.074,touch_in_box,,,,,,,,,,Kolding IF U17
191811,3135,2650270130,5745803,1H,9,19,shot,87.0,50.0,64993,961462,2650270130.0,0.0,1.0,0.0,87.0,50.0,87.0,50.0,64993.0,U17 Division,"Kolding IF U17 - Viborg U17, 0 - 2",2025-08-23 14:30:00,191811,M. Niss Johannsen,False,0.1639,0.31,,,,,,,,,,,,,,,,,,,,attack,,,,,0.31,opportunity,touch_in_box,,,,,,,,,Kolding IF U17
191811,3135,2650270316,5745803,1H,17,18,shot,90.0,45.0,64993,961462,2650270295.0,49.6003775,22.0,21.0,56.0,77.0,90.0,45.0,64993.0,U17 Division,"Kolding IF U17 - Viborg U17, 0 - 2",2025-08-23 14:30:00,191811,M. Niss Johannsen,False,,0.2783,,,,,,,,,,,,,,,,,,,,attack,,,,,0.2783,opportunity,touch_in_box,,,,,,,,,Kolding IF U17
191811,3135,2650270373,5745803,1H,21,3,shot,82.0,54.0,64993,1028618,2650270359.0,15.3123055,13.0,12.0,47.0,49.0,82.0,54.0,64993.0,U17 Division,"Kolding IF U17 - Viborg U17, 0 - 2",2025-08-23 14:30:00,191811,M. Lebrecht,False,,0.02332,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0233,,,,,,,,,,,Kolding IF U17
191811,3135,2650270699,5745803,1H,26,28,shot,73.0,44.0,38426,1108791,2650270675.0,17.070536,9.0,8.0,67.0,47.0,73.0,44.0,38426.0,U17 Division,"Kolding IF U17 - Viborg U17, 0 - 2",2025-08-23 14:30:00,191811,V. Kragh Pedersen,False,0.07594,0.02576,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0258,opportunity,,,,,,,,,,Viborg U17
191811,3135,2650270549,5745803,1H,29,18,shot,81.0,63.0,64993,1101900,2650270539.0,7.506676,6.0,5.0,100.0,100.0,81.0,63.0,64993.0,U17 Division,"Kolding IF U17 - Viborg U17, 0 - 2",2025-08-23 14:30:00,191811,D. Kragsfeldt,False,,0.003726,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0037,shot_after_corner,,,,,,,,,,Kolding IF U17
191811,3135,2650270730,5745803,1H,29,59,shot,80.0,49.0,38426,1084357,2650270721.0,23.1112595,14.0,13.0,0.0,38.0,80.0,49.0,38426.0,U17 Division,"Kolding IF U17 - Viborg U17, 0 - 2",2025-08-23 14:30:00,191811,N. Sterring,False,,0.1034,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.1034,opportunity,,,,,,,,,,Viborg U17
191811,3135,2650270843,5745803,1H,40,29,shot,86.0,69.0,64993,961462,2650270833.0,10.328476,7.0,6.0,44.0,73.0,86.0,69.0,64993.0,U17 Division,"Kolding IF U17 - Viborg U17, 0 - 2",2025-08-23 14:30:00,191811,M. Niss Johannsen,False,0.03139,0.06131,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0613,opportunity,touch_in_box,,,,,,,,,Kolding IF U17
191811,3135,2650271003,5745803,1H,45,42,shot,97.0,57.0,38426,878574,2650271001.0,2.9832685,4.0,3.0,100.0,0.0,97.0,57.0,38426.0,U17 Division,"Kolding IF U17 - Viborg U17, 0 - 2",2025-08-23 14:30:00,191811,J. Mortensen,False,,0.2459,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.2459,head_shot,opportunity,shot_after_corner,touch_in_box,,,,,,,Viborg U17
