SEASON_WYID_x,COMPETITION_WYID,EVENT_WYID,MATCH_WYID,MATCHPERIOD,MINUTE,SECOND,PRIMARYTYPE,LOCATIONX,LOCATIONY,TEAM_WYID,PLAYER_WYID,POSSESSION_WYID,POSSESSIONDURATION,POSSESSIONEVENTSNUMBER,POSSESSIONEVENTINDEX,POSSESSIONSTARTLOCATIONX,POSSESSIONSTARTLOCATIONY,POSSESSIONENDLOCATIONX,POSSESSIONENDLOCATIONY,POSSESSIONTEAM_WYID,COMPETITIONNAME,MATCHLABEL,DATE,SEASON_WYID_y,SHORTNAME,SHOTISGOAL,SHOTPOSTSHOTXG,SHOTXG,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY,ACCURATE,ANGLE,HEIGHT,LENGTH,RECIPIENT_WYID,ENDLOCATIONX,ENDLOCATIONY,POSSESSIONTYPE1,POSSESSIONTYPE2,POSSESSIONTYPE3,POSSESSIONTYPE4,POSSESSIONTYPE5,ATTACKXG,SECONDARYTYPE1,SECONDARYTYPE2,SECONDARYTYPE3,SECONDARYTYPE4,SECONDARYTYPE5,SECONDARYTYPE6,SECONDARYTYPE7,SECONDARYTYPE8,SECONDARYTYPE9,SECONDARYTYPE10,TEAMNAME
191804,1570,2649857155,5744721,2H,52,12,shot,99.0,55.0,27145,844652,2649857151.0,3.9285315,5.0,4.0,100.0,0.0,99.0,55.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,W. Laugesen,True,0.9268,0.6106,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.6106,goal,opportunity,shot_after_corner,touch_in_box,,,,,,,AGF U17
191804,1570,2649857202,5744721,2H,55,6,shot,96.0,48.0,27145,882052,2649857184.0,27.4714735,20.0,19.0,29.0,95.0,96.0,48.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,W. Maarouf,True,0.8936,0.6639,,,,,,,,,,,,,,,,,,,,counterattack,attack,,,,0.6639,goal,opportunity,touch_in_box,,,,,,,,AGF U17
191804,1570,2649857070,5744721,2H,60,12,corner,100.0,100.0,27148,1101592,2649857070.0,1.481228,2.0,0.0,100.0,100.0,99.0,49.0,27148.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,M. Bergvold,False,0.00171,0.002027,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,,,,,shot,,,,,,,,,,Esbjerg U17
191804,1570,2649857555,5744721,2H,75,1,shot,82.0,56.0,27145,959939,2649857554.0,1.6655925,2.0,1.0,62.0,65.0,82.0,56.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,C. Degn,False,,0.02471,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0247,,,,,,,,,,,AGF U17
191804,1570,2649857559,5744721,2H,75,8,shot,93.0,39.0,27145,1021170,2649857556.0,4.021956,6.0,5.0,76.0,33.0,93.0,39.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,S. Bager,False,,0.2322,,,,,,,,,,,,,,,,,,,,attack,,,,,0.2322,opportunity,touch_in_box,,,,,,,,,AGF U17
191804,1570,2649857293,5744721,2H,76,49,shot,89.0,56.0,27148,1101598,2649857292.0,0.4996355,2.0,1.0,87.0,49.0,89.0,56.0,27148.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,P. Beuschau,False,0.833,0.5857,,,,,,,,,,,,,,,,,,,,attack,,,,,0.5857,opportunity,shot_after_throw_in,touch_in_box,,,,,,,,Esbjerg U17
191804,1570,2649857303,5744721,2H,77,5,shot,85.0,25.0,27148,882054,2649857296.0,7.63898,6.0,5.0,61.0,9.0,85.0,25.0,27148.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,M. Hegner,False,,0.01392,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0139,touch_in_box,,,,,,,,,,Esbjerg U17
191804,1570,2649857325,5744721,2H,77,59,shot,86.0,62.0,27148,1101599,2649857313.0,16.591454,10.0,9.0,72.0,0.0,86.0,62.0,27148.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,E. Cehobasic,False,0.04938,0.03788,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0379,opportunity,touch_in_box,,,,,,,,,Esbjerg U17
191804,1570,2649857328,5744721,2H,78,0,shot,96.0,46.0,27148,882054,2649857328.0,0.0,1.0,0.0,96.0,46.0,96.0,46.0,27148.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,M. Hegner,True,0.7976,0.8308,,,,,,,,,,,,,,,,,,,,attack,,,,,0.8308,goal,opportunity,touch_in_box,,,,,,,,Esbjerg U17
191804,1570,2649857600,5744721,2H,79,31,shot,80.0,52.0,27145,1021170,2649857591.0,28.742618,15.0,14.0,43.0,24.0,80.0,52.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,S. Bager,False,0.3176,0.08216,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0822,opportunity,,,,,,,,,,AGF U17
191804,1570,2649857382,5744721,2H,82,7,shot,83.0,24.0,27148,882054,2649857380.0,1.662929,4.0,3.0,81.0,0.0,83.0,24.0,27148.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,M. Hegner,False,,0.008095,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0081,opportunity,shot_after_throw_in,,,,,,,,,Esbjerg U17
191804,1570,2649857625,5744721,2H,87,19,shot,98.0,45.0,27145,844652,2649857624.0,0.990566,2.0,1.0,100.0,100.0,98.0,45.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,W. Laugesen,False,,0.2014,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.2014,head_shot,opportunity,shot_after_corner,touch_in_box,,,,,,,AGF U17
191804,1570,2649857502,5744721,2H,91,7,shot,96.0,54.0,27148,1101591,2649857495.0,2.695733,5.0,4.0,89.0,71.0,96.0,54.0,27148.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,J. Kjærsgaard,False,,0.5,,,,,,,,,,,,,,,,,,,,attack,,,,,0.5,head_shot,opportunity,shot_after_corner,touch_in_box,,,,,,,Esbjerg U17
191804,1570,2638669454,5744715,1H,1,8,shot,98.0,69.0,27139,769078,2638669443.0,37.128801,14.0,13.0,10.0,49.0,98.0,69.0,27139.0,U17 Ligaen,"Esbjerg U17 - Midtjylland U17, 0 - 4",2025-08-16 14:30:00,191804,V. Bastrup,False,,0.02633,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0263,opportunity,touch_in_box,,,,,,,,,Midtjylland U17
191804,1570,2638669570,5744715,1H,11,11,shot,80.0,38.0,27139,768980,2638669567.0,9.501627,7.0,6.0,90.0,0.0,80.0,38.0,27139.0,U17 Ligaen,"Esbjerg U17 - Midtjylland U17, 0 - 4",2025-08-16 14:30:00,191804,F. Vestergaard,False,,0.03757,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0376,opportunity,shot_after_throw_in,,,,,,,,,Midtjylland U17
191804,1570,2638669817,5744715,1H,32,16,shot,80.0,61.0,27139,961455,2638669813.0,10.0817395,8.0,7.0,42.0,40.0,80.0,61.0,27139.0,U17 Ligaen,"Esbjerg U17 - Midtjylland U17, 0 - 4",2025-08-16 14:30:00,191804,B. Mujkanovic,True,0.499,0.07724,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0772,goal,opportunity,,,,,,,,,Midtjylland U17
191804,1570,2638669823,5744715,1H,34,36,shot,87.0,71.0,27139,961455,2638669822.0,1.660933,2.0,1.0,67.0,59.0,87.0,71.0,27139.0,U17 Ligaen,"Esbjerg U17 - Midtjylland U17, 0 - 4",2025-08-16 14:30:00,191804,B. Mujkanovic,True,0.1547,0.1031,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1031,goal,opportunity,touch_in_box,,,,,,,,Midtjylland U17
191804,1570,2638670600,5744715,1H,43,9,shot,85.0,43.0,27148,1129147,2638670596.0,18.8838365,6.0,5.0,0.0,39.0,85.0,43.0,27148.0,U17 Ligaen,"Esbjerg U17 - Midtjylland U17, 0 - 4",2025-08-16 14:30:00,191804,A. Termansen,False,0.1036,0.1927,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.1927,opportunity,touch_in_box,,,,,,,,,Esbjerg U17
191804,1570,2638670014,5744715,2H,50,57,shot,79.0,60.0,27139,980479,2638670005.0,37.508827,17.0,16.0,45.0,67.0,79.0,60.0,27139.0,U17 Ligaen,"Esbjerg U17 - Midtjylland U17, 0 - 4",2025-08-16 14:30:00,191804,F. Nykjær,False,0.02808,0.06432,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0643,opportunity,,,,,,,,,,Midtjylland U17
